OBJECTID *,Shape *,GUBID,ISOALPHA,COUNTRYNM,NAME1,NAME2,NAME3,NAME4,NAME5,NAME6,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,CONTEXT,CONTEXT_NM,WATER_CODE,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,UN_2000_E,UN_2005_E,UN_2010_E,UN_2015_E,UN_2020_E,UN_2000_DS,UN_2005_DS,UN_2010_DS,UN_2015_DS,UN_2020_DS,B_2010_E,F_2010_E,M_2010_E,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65PLUSB,A65_69B,A70PLUSB,A70_74B,A75PLUSB,A75_79B,A80PLUSB,A80_84B,A85PLUSB,A00_04F,A05_09F,A10_14F,A15_19F,A20_24F,A25_29F,A30_34F,A35_39F,A40_44F,A45_49F,A50_54F,A55_59F,A60_64F,A65PLUSF,A65_69F,A70PLUSF,A70_74F,A75PLUSF,A75_79F,A80PLUSF,A80_84F,A85PLUSF,A00_04M,A05_09M,A10_14M,A15_19M,A20_24M,A25_29M,A30_34M,A35_39M,A40_44M,A45_49M,A50_54M,A55_59M,A60_64M,A65PLUSM,A65_69M,A70PLUSM,A70_74M,A75PLUSM,A75_79M,A80PLUSM,A80_84M,A85PLUSM
1534,Point,{79610FEB-70C8-4762-8A68-FFBFF278C33D},NPL,Nepal,EASTERN,MECHI,ILAM,DHUSENI,NA,NA,87.797514,26.923065,87.797514,26.923065,0,Not applicable,L,20.548335,0,20.548335,4276,4593,4479,4038,3254,208.094719,223.521759,217.973865,196.512272,158.358329,4295.270945,2257.22923,2038.041715,315.710458,418.266084,583.159445,552.996025,364.977377,268.454434,254.378172,233.263778,284.541591,270.465329,195.05678,182.991412,131.713599,239.296462,80.435785,158.860676,67.36497,91.495706,0,0,0,0,146.795309,200.084016,304.650538,282.530696,213.154832,160.871571,137.746283,140.762625,163.887913,135.735388,103.561074,89.484811,55.299603,122.664573,41.22334,81.441233,29.157972,52.283261,0,0,0,0,168.91515,218.182068,278.508907,270.465329,151.822545,107.582863,116.631889,92.501153,120.653678,134.729941,91.495706,93.506601,76.413996,116.631889,39.212445,77.419444,38.206998,39.212445,0,0,0,0
1535,Point,{6E18CC5D-11A1-48D7-9B82-EA7D4AE3BE5C},NPL,Nepal,MID-WESTERN,RAPTI,SALYAN,MAJH KANDA,NA,NA,82.003246,28.418784,82.003246,28.418784,0,Not applicable,L,41.529979,0,41.529979,4688,5297,5434,5153,4367,112.88231,127.546415,130.845237,124.07904,105.152954,5210.18313,2632.325938,2577.857192,563.503935,705.122674,790.291986,625.895407,505.073826,387.223266,305.024977,307.005659,227.778392,170.338624,170.338624,137.657376,145.580103,169.348283,77.246585,92.101698,49.517042,42.584656,0,0,0,0,281.256797,329.783498,405.049401,323.841453,272.343729,191.135781,155.483511,167.367601,100.024424,87.149993,91.111357,69.323858,74.275563,84.178971,35.65227,48.526701,24.758521,23.76818,0,0,0,0,282.247138,375.339176,385.242585,302.053955,232.730096,196.087485,149.541466,139.638058,127.753968,83.18863,79.227267,68.333518,71.30454,85.169312,41.594315,43.574997,24.758521,18.816476,0,0,0,0
1536,Point,{42D8E7E2-62D9-4A77-81F1-3FAE3AAD4D82},NPL,Nepal,WESTERN,DAULAGIRI,BAGLUNG,DARLING,NA,NA,83.586447,28.279079,83.586447,28.279079,0,Not applicable,L,18.314,0,18.314,7886,8356,8039,7150,5683,430.599535,456.262962,438.9538,390.411701,310.309049,7708.831793,4357.691479,3351.140314,955.16567,1022.672104,1206.047792,920.908673,590.429412,401.008372,372.796728,351.637994,341.562407,275.063531,256.927474,268.01062,264.987944,481.61307,188.413481,293.199589,137.027986,156.171602,0,0,0,0,488.665981,534.006123,603.527675,529.975889,400.000813,277.078649,254.912357,214.610008,204.534421,167.254748,140.050663,148.111132,156.171602,238.791417,89.672726,149.118691,63.4762,85.642491,0,0,0,0,466.499689,488.665981,602.520117,390.932785,190.428599,123.929723,117.884371,137.027986,137.027986,107.808783,116.876812,119.899488,108.816342,242.821652,98.740755,144.080897,73.551787,70.529111,0,0,0,0
1537,Point,{856EC374-86A3-4940-9685-2429903A367F},NPL,Nepal,CENTRAL,JANAKPUR,SINDHULI,DADIGURANSHE,NA,NA,85.830156,27.236933,85.830156,27.236933,0,Not applicable,L,82.962995,0,82.962995,3185,3262,3034,2609,2005,38.39061,39.318735,36.570522,31.447756,24.167401,2909.429233,1480.14669,1429.282543,389.619369,426.241555,427.258838,302.133036,212.612136,190.231911,163.782555,147.506028,138.350481,108.849275,81.382636,81.382636,65.106109,174.972667,64.088826,110.883841,45.777733,65.106109,0,0,0,0,203.45659,207.525722,204.473873,168.868969,118.004822,99.693729,90.538182,73.244372,65.106109,46.795016,42.725884,46.795016,33.570337,79.34807,35.604903,43.743167,11.190112,32.553054,0,0,0,0,186.16278,218.715834,222.784966,133.264066,94.607314,90.538182,73.244372,74.261655,73.244372,62.05426,38.656752,34.58762,31.535771,95.624597,28.483923,67.140675,34.58762,32.553054,0,0,0,0
1538,Point,{3071B846-9807-48EA-81A5-4838A29CDB22},NPL,Nepal,WESTERN,DAULAGIRI,PARBAT,CHUWA,NA,NA,83.706639,28.236001,83.706639,28.236001,0,Not applicable,L,5.121684,0,5.121684,6931,3990,2086,1008,435,1353.265885,779.040669,407.287929,196.810274,84.933005,2000.10754,1121.15181,878.95573,176.245974,228.551231,299.049621,220.591735,162.601125,139.859709,133.037284,102.336372,92.102735,81.869098,77.320815,67.087177,76.183744,143.270921,52.305257,90.965664,32.975053,57.990611,0,0,0,0,77.320815,110.295868,163.738195,118.255363,97.788089,86.417381,86.417381,73.909602,53.442328,47.756974,43.20869,31.837982,47.756974,83.006169,35.249195,47.756974,18.193133,29.563841,0,0,0,0,98.92516,118.255363,135.311425,102.336372,64.813036,53.442328,46.619903,28.42677,38.660407,34.112124,34.112124,35.249195,28.42677,60.264752,17.056062,43.20869,14.78192,28.42677,0,0,0,0
1539,Point,{04182785-6855-4F19-AA28-D44F39C81107},NPL,Nepal,CENTRAL,BAGMATI,DHADING,SEMJONG,NA,NA,84.994125,27.986611,84.994125,27.986611,0,Not applicable,L,24.732821,0,24.732821,3424,3617,3469,3075,2436,138.439525,146.242921,140.258969,124.32872,98.492606,3326.107503,1863.264094,1462.843409,250.514449,281.702995,426.578821,408.469342,239.447546,144.875826,124.754183,144.875826,181.094782,200.210343,185.119111,136.827169,183.106947,418.530164,138.839333,279.690831,124.754183,154.936647,0,0,0,0,135.821087,150.912319,229.386724,237.435381,151.918401,92.559555,92.559555,92.559555,114.693362,111.675116,96.583884,78.474406,90.547391,188.137357,59.358845,128.778512,65.395338,63.383174,0,0,0,0,114.693362,130.790676,197.192096,171.033961,87.529145,52.31627,32.194628,52.31627,66.40142,88.535227,88.535227,58.352763,92.559555,230.392806,79.480488,150.912319,59.358845,91.553473,0,0,0,0
1540,Point,{722031E1-AA4F-4ADD-BF18-E9006C9E2A6E},NPL,Nepal,WESTERN,LUMBINI,KAPILBASTU,THUNHIYA,NA,NA,82.916003,27.61862,82.916003,27.61862,0,Not applicable,L,11.651595,0,11.651595,4234,5523,6541,7161,7006,363.383729,474.012361,561.382375,614.593974,601.291074,6271.666922,3161.351529,3110.315394,846.429483,882.058483,821.392889,599.915322,453.547539,463.176998,404.437296,301.40208,283.106107,238.810594,206.070432,207.033378,212.811053,351.475269,149.256621,202.218648,103.998162,98.220486,0,0,0,0,412.140863,469.91762,419.844431,296.58735,245.551215,263.847188,209.922215,134.812432,141.553054,110.738783,107.849946,108.812891,98.220486,141.553054,54.887919,86.665135,45.258459,41.406676,0,0,0,0,434.28862,412.140863,401.548458,303.327972,207.996324,199.32981,194.51508,166.589648,141.553054,128.07181,98.220486,98.220486,114.590567,209.922215,94.368702,115.553513,58.739702,56.813811,0,0,0,0
1541,Point,{55445049-C7E2-48B5-913B-C0C081956065},NPL,Nepal,WESTERN,DAULAGIRI,BAGLUNG,SISAKHANI,NA,NA,83.58182,28.107133,83.58182,28.107133,0,Not applicable,L,18.994463,0,18.994463,1152,1221,1175,1045,830,60.649254,64.281891,61.860133,55.016033,43.696945,1126.450653,629.724202,496.726451,116.876812,145.088456,179.345453,137.027986,86.65005,66.498876,60.453523,56.423289,50.377936,36.272114,47.35526,47.35526,31.23432,65.491317,32.241879,33.249438,11.083146,22.166292,0,0,0,0,58.438406,62.468641,82.619815,70.529111,64.483758,48.362819,47.35526,40.302349,35.264555,22.166292,27.204086,25.188968,19.143616,26.196527,13.098263,13.098263,5.037794,8.06047,0,0,0,0,58.438406,82.619815,96.725637,66.498876,22.166292,18.136057,13.098263,16.12094,15.113381,14.105822,20.151174,22.166292,12.090705,39.29479,19.143616,20.151174,6.045352,14.105822,0,0,0,0
1542,Point,{90C5C41C-05D1-4A05-AF5A-F0D2ACA00844},NPL,Nepal,EASTERN,MECHI,JHAPA,CHAKCHAKI,NA,NA,87.927886,26.548594,87.927886,26.548594,0,Not applicable,L,22.069612,0,22.069612,8731,10060,10525,10179,8798,395.611851,455.8304,476.900096,461.22243,398.6477,10092.25806,5426.98762,4665.270436,909.114404,1103.995294,1238.532355,1138.618802,855.695277,755.781725,653.889686,668.728332,601.459802,472.858199,426.363774,350.192056,327.439464,589.588885,222.579696,367.009188,176.085271,190.923917,0,0,0,0,430.320746,572.771752,624.212393,614.319962,537.159001,489.675332,398.664967,385.804807,325.460978,223.568939,211.698022,177.074514,144.429492,291.826713,114.752199,177.074514,86.064149,91.010365,0,0,0,0,478.793658,531.223542,614.319962,524.29884,318.536277,266.106393,255.224719,282.923525,275.998824,249.28926,214.665752,173.117542,183.009973,297.762172,107.827497,189.934674,90.021122,99.913553,0,0,0,0
1543,Point,{32984C5D-845F-4E09-9C65-FC808CE36412},NPL,Nepal,CENTRAL,BAGMATI,SINDHUPALCHOK,TAUTHALI,NA,NA,85.90985,27.725189,85.90985,27.725189,0,Not applicable,L,18.196402,0,18.196402,2755,2963,2893,2611,2106,151.403559,162.834391,158.987476,143.489907,115.737167,2773.793105,1513.434544,1260.358562,142.606307,257.093061,376.601164,356.515768,172.7344,110.469675,106.452596,124.529452,170.725861,196.836875,154.657545,124.529452,137.584959,342.455992,112.478214,229.977777,112.478214,117.499563,0,0,0,0,76.324503,128.546531,197.841145,206.879573,110.469675,63.268996,67.286075,69.294614,96.409898,111.473944,84.358661,61.260456,71.303154,168.717321,55.234837,113.482484,55.234837,58.247647,0,0,0,0,66.281805,128.546531,178.760019,149.636196,62.264726,47.200679,39.166521,55.234837,74.315963,85.36293,70.298884,63.268996,66.281805,173.73867,57.243377,116.495293,57.243377,59.251916,0,0,0,0
1544,Point,{A16AB5FB-8B36-45B0-AA7B-9F67E58520BA},NPL,Nepal,CENTRAL,BAGMATI,KAVREPALANCHOK,KHANALTHOK,NA,NA,85.647856,27.530647,85.647856,27.530647,0,Not applicable,L,12.918644,0,12.918644,15387,9694,5545,2932,1386,1191.069291,750.388361,429.224619,226.958807,107.286803,5316.99369,2838.666909,2478.32678,390.839137,497.020868,685.662879,629.183235,455.225931,369.376872,330.970714,302.730892,298.212521,274.49107,245.121655,219.141019,178.475675,440.541223,155.883818,284.657406,153.624632,131.032774,0,0,0,0,187.512418,245.121655,349.0442,333.2299,264.324734,230.436948,185.253232,177.346082,173.957304,143.458296,126.514403,118.607252,93.756209,210.104276,77.941909,132.162367,79.071502,53.090865,0,0,0,0,203.326719,251.899212,336.618678,295.953335,190.901197,138.939924,145.717482,125.38481,124.255217,131.032774,118.607252,100.533766,84.719466,230.436948,77.941909,152.495039,74.55313,77.941909,0,0,0,0
1545,Point,{DDA57184-DBDF-40BD-B502-03E77BB2F86E},NPL,Nepal,CENTRAL,JANAKPUR,DOLAKHA,GAIRIMUDI,NA,NA,86.12273,27.602353,86.12273,27.602353,0,Not applicable,L,20.298352,0,20.298352,4935,5001,4601,3913,2975,243.123186,246.374681,226.668648,192.774271,146.563623,4411.919814,2502.935607,1908.984207,462.753231,486.145152,552.252757,489.196273,316.299461,259.345217,193.237613,215.612494,213.578414,210.527294,234.936256,199.339853,160.692331,418.003468,153.57305,264.430418,118.993688,145.43673,0,0,0,0,227.816975,248.157777,291.890499,272.566738,216.629534,195.271693,138.317449,142.385609,128.147049,125.095928,133.232249,95.601766,80.346165,207.476174,78.312085,129.164089,54.920164,74.243925,0,0,0,0,234.936256,237.987376,260.362257,216.629534,99.669927,64.073524,54.920164,73.226885,85.431366,85.431366,101.704007,103.738087,80.346165,210.527294,75.260965,135.266329,64.073524,71.192805,0,0,0,0
1546,Point,{2ED92E37-80B6-45F1-9706-0EF520C1BBE5},NPL,Nepal,CENTRAL,JANAKPUR,SARLAHI,CHHATAUL,NA,NA,85.386432,26.866585,85.386432,26.866585,0,Not applicable,L,17.961407,0,17.961407,2748,3206,3397,3326,2911,152.994693,178.493809,189.12772,185.1748,162.069706,3256.814827,1499.823103,1756.991724,406.365684,473.111738,396.550087,282.689171,249.316144,249.316144,250.297704,197.293484,183.551649,137.418347,104.04532,95.211283,94.229724,137.418347,54.967339,82.451008,38.280825,44.170183,0,0,0,0,178.643851,187.477888,181.58853,122.694953,125.639632,132.510549,128.584311,88.340366,100.119081,60.856697,37.299266,47.114862,48.096421,60.856697,24.538991,36.317706,20.612752,15.704954,0,0,0,0,227.721832,285.63385,214.961557,159.994218,123.676512,116.805595,121.713393,108.953118,83.432568,76.561651,66.746054,48.096421,46.133302,76.561651,30.428348,46.133302,17.668073,28.465229,0,0,0,0
1547,Point,{1BB027AC-4F3A-4B38-90E7-120E4E804A0B},NPL,Nepal,EASTERN,MECHI,PANCHTHAR,NAGI,NA,NA,87.807136,27.260756,87.807136,27.260756,0,Not applicable,L,18.840742,0,18.840742,5070,5238,4913,4260,3301,269.097687,278.014533,260.764682,226.105749,175.205417,4710.83049,2436.392133,2274.438356,409.945498,620.485408,606.314453,600.241186,394.762332,327.956399,268.235943,215.600966,232.808554,220.662021,235.845188,168.027044,152.843877,257.101621,97.172266,159.929355,77.940255,81.9891,0,0,0,0,203.454432,306.699965,310.74881,306.699965,229.771921,199.405588,137.66071,120.453122,126.526388,115.392066,121.465333,83.001311,74.903622,100.2089,35.427389,64.781511,31.378544,33.402967,0,0,0,0,206.491066,313.785443,295.565643,293.541221,164.99041,128.550811,130.575233,95.147844,106.282166,105.269955,114.379855,85.025733,77.940255,156.892722,61.744877,95.147844,46.561711,48.586133,0,0,0,0
1548,Point,{86955F80-61B5-43CE-9500-D7E8ED9EEB76},NPL,Nepal,CENTRAL,JANAKPUR,MAHOTTARI,BHARATPUR,NA,NA,85.750134,26.936195,85.750134,26.936195,0,Not applicable,L,20.514779,0,20.514779,9215,10404,10665,10107,8560,449.18837,507.146587,519.869122,492.669219,417.260168,10226.85402,5017.77019,5209.08383,1162.750777,1478.963478,1439.312982,1024.965305,724.612803,756.333199,664.145798,623.50404,519.421489,467.875845,373.705919,321.169013,254.754433,415.338939,208.165101,207.173838,120.934011,86.239827,0,0,0,0,534.290425,714.700179,715.691442,497.613717,367.758345,403.44379,347.933097,309.273864,237.902972,231.955398,172.479655,144.724308,124.89906,215.103937,109.038862,106.065075,59.475743,46.589332,0,0,0,0,628.460352,764.263298,723.621541,527.351589,356.854458,352.889409,316.212701,314.230176,281.518517,235.920447,201.226264,176.444704,129.855372,200.235002,99.126238,101.108763,61.458268,39.650495,0,0,0,0
1549,Point,{6483DFE4-1B1C-49E9-AA75-2F6BC2EFF796},NPL,Nepal,FAR-WESTERN,SETI,BAJHANG,DATOLA,NA,NA,81.38358,29.611259,81.38358,29.611259,0,Not applicable,L,94.062978,0,94.062978,2723,3121,3248,3125,2686,28.94869,33.179898,34.530057,33.222423,28.555337,3114.56176,1602.676901,1511.884859,482.579436,471.723866,444.091506,297.047874,261.520553,170.728512,148.030502,150.004242,131.253712,109.542571,102.634481,93.752651,69.080901,182.570952,72.041511,110.529441,58.225331,52.304111,0,0,0,0,242.770023,233.888193,222.045753,140.135542,139.148672,88.818301,100.660741,75.002121,75.002121,55.264721,52.304111,43.422281,39.474801,94.739521,32.56671,62.172811,35.52732,26.64549,0,0,0,0,239.809413,237.835673,222.045753,156.912332,122.371882,81.910211,47.369761,75.002121,56.251591,54.277851,50.330371,50.330371,29.6061,87.831431,39.474801,48.356631,22.69801,25.65862,0,0,0,0
1550,Point,{F3EF38EB-8ACD-49C7-8F69-5FFE694936B8},NPL,Nepal,CENTRAL,JANAKPUR,DHANUSA,SUGA NIKASH,NA,NA,86.04127,26.763375,86.04127,26.763375,0,Not applicable,L,5.922206,0,5.922206,3759,4226,4314,4070,3433,634.729696,713.585447,728.444774,687.243911,579.68264,4136.345657,2162.698076,1973.647581,442.437547,647.324733,609.712593,354.345955,294.958365,336.529678,229.632015,228.642222,174.203598,188.060702,135.601664,144.509803,148.468975,201.917807,97.989524,103.928283,60.377383,43.550899,0,0,0,0,218.744291,309.805262,328.611332,160.346494,181.13215,203.897393,129.662905,135.601664,105.907869,104.918076,54.438624,73.244695,71.265108,85.122213,41.571313,43.550899,27.714209,15.836691,0,0,0,0,223.693256,337.519471,281.10126,193.999461,113.826215,132.632285,99.96911,93.040558,68.295729,83.142626,81.16304,71.265108,77.203867,116.795594,56.418211,60.377383,32.663175,27.714209,0,0,0,0
1551,Point,{816AB2E5-433B-4A67-AFF5-BF0EAE0AA29E},NPL,Nepal,EASTERN,SAGARMATHA,SIRAHA,LALPUR,NA,NA,86.357289,26.810563,86.357289,26.810563,0,Not applicable,L,9.47878,0,9.47878,2046,3132,4352,5591,6419,215.850556,330.422258,459.130801,589.843821,677.196831,4173.085334,2159.681135,2013.404199,390.382397,689.458171,612.127052,387.587296,335.412083,260.876065,253.422463,269.261367,202.17895,198.452149,150.003737,118.325929,108.077227,197.520449,84.784721,112.735728,50.311812,62.423915,0,0,0,0,199.383849,336.343783,307.461076,171.432842,187.271746,159.320739,167.706042,150.003737,121.12103,94.101723,63.355616,53.106913,54.970314,94.101723,40.99481,53.106913,27.019307,26.087606,0,0,0,0,190.998547,353.114388,304.665976,216.154454,148.140337,101.555325,85.716421,119.25763,81.05792,104.350426,86.648121,65.219016,53.106913,103.418726,43.789911,59.628815,23.292506,36.336309,0,0,0,0
1552,Point,{D2DF0060-52E5-4E7F-938E-E8F0A27283DD},NPL,Nepal,EASTERN,KOSHI,SUNSARI,MADHESA,NA,NA,87.187763,26.630332,87.187763,26.630332,0,Not applicable,L,14.496481,0,14.496481,723,2042,5233,12401,26262,49.874172,140.861771,360.984155,855.44898,1811.612056,5018.136315,2700.7273,2317.409016,354.986063,473.31475,609.142751,527.479291,371.652075,329.153744,314.987633,324.987241,297.48832,293.321817,286.655412,221.657964,207.491854,405.8174,147.494209,258.323191,109.995681,148.32751,0,0,0,0,158.327117,241.657179,304.154725,277.489105,241.657179,201.658749,198.325547,204.991952,155.827215,157.493817,142.494406,111.662283,102.495976,202.49205,73.330454,129.161596,49.998037,79.163559,0,0,0,0,196.658946,231.657572,304.988026,249.990185,129.994896,127.494994,116.662086,119.995289,141.661105,135.828001,144.161007,109.995681,104.995878,203.325351,74.163755,129.161596,59.997644,69.163951,0,0,0,0
1553,Point,{17E90972-FC66-451B-A382-B42FA307F3FA},NPL,Nepal,EASTERN,KOSHI,DHANKUTA,AHALE,NA,NA,87.211772,26.890845,87.211772,26.890845,0,Not applicable,L,40.469471,0,40.469471,4276,4492,4284,3777,2977,105.659892,110.997249,105.857572,93.32961,73.561623,4108.169664,2132.190774,1975.97889,345.897742,419.946232,470.664376,482.836731,369.228088,289.093421,255.619446,237.360914,219.102382,251.561994,213.016205,151.140069,154.183158,248.518906,77.091579,171.427327,75.062853,96.364474,0,0,0,0,164.326787,225.188559,232.2891,253.59072,199.829487,178.527867,152.154432,121.723546,113.608643,122.737908,105.49374,60.861773,75.062853,126.79536,39.560152,87.235208,39.560152,47.675055,0,0,0,0,181.570956,194.757673,238.375277,229.246011,169.398601,110.565554,103.465014,115.637368,105.49374,128.824086,107.522465,90.278296,79.120305,121.723546,37.531427,84.192119,35.502701,48.689418,0,0,0,0
1554,Point,{83B5A536-B055-4D81-BADE-63F84711DEA4},NPL,Nepal,MID-WESTERN,KARNALI,HUMLA,BARAI,NA,NA,81.914047,29.803312,81.914047,29.803312,0,Not applicable,L,21.803932,0,21.803932,1003,1190,1283,1278,1137,46.000878,54.577312,58.842598,58.613282,52.146558,1229.843651,624.382161,605.46149,198.169139,187.215066,142.402949,115.515679,99.582482,79.665985,71.699387,52.778715,53.77454,55.76619,38.837168,25.891445,48.795416,59.749489,30.870569,28.87892,13.941547,14.937372,0,0,0,0,100.578307,100.578307,73.691037,50.787066,56.762015,35.849693,38.837168,24.89562,27.883095,21.908146,22.903971,9.958248,28.87892,30.870569,16.929022,13.941547,7.966599,5.974949,0,0,0,0,97.590832,86.636759,68.711912,64.728613,42.820467,43.816292,32.862219,27.883095,25.891445,33.858044,15.933197,15.933197,19.916496,28.87892,13.941547,14.937372,5.974949,8.962423,0,0,0,0
1555,Point,{41297B7F-5B86-40FE-B1AC-1DF7EE4D85E2},NPL,Nepal,EASTERN,KOSHI,BHOJPUR,CHAUKIDADA,NA,NA,87.064185,27.42654,87.064185,27.42654,0,Not applicable,L,17.077707,0,17.077707,3238,3255,2970,2506,1890,189.603904,190.599354,173.910931,146.741008,110.670593,2848.308382,1525.407026,1322.901357,325.637257,316.478709,344.971969,343.954353,227.94608,179.100491,114.990656,125.166821,149.589615,153.660081,156.71293,133.307752,102.779259,174.012409,60.039369,113.97304,45.792739,68.180301,0,0,0,0,167.906711,142.4663,178.082875,181.135724,148.571999,113.97304,68.180301,72.250766,91.585479,85.47978,67.162684,66.145068,50.880821,91.585479,31.546109,60.039369,19.334712,40.704657,0,0,0,0,157.730546,174.012409,166.889094,162.818629,79.374081,65.127451,46.810356,52.916054,58.004136,68.180301,89.550246,67.162684,51.898438,82.426931,28.49326,53.933671,26.458027,27.475644,0,0,0,0
1556,Point,{42F086AC-737A-4E60-8A3A-E669F3B68087},NPL,Nepal,WESTERN,LUMBINI,KAPILBASTU,HARNAMPUR,NA,NA,83.101762,27.497586,83.101762,27.497586,0,Not applicable,L,10.122278,0,10.122278,5627,7340,8693,9517,9312,555.902532,725.133212,858.798776,940.203376,919.951018,8335.260077,3936.523012,4398.737065,1153.609239,1159.386915,1045.759293,782.875051,766.50497,648.062619,534.434998,491.102431,362.067674,351.475269,274.439594,269.624864,216.662837,279.254323,115.553513,163.70081,101.109324,62.591486,0,0,0,0,539.249728,565.249268,493.991268,333.179296,363.993566,326.438674,269.624864,232.069972,182.959729,157.923135,142.515999,120.368243,92.44281,116.516459,51.036135,65.480324,37.554892,27.925432,0,0,0,0,614.359511,594.137646,551.768025,449.695755,402.511404,321.623945,264.810134,259.032458,179.107945,193.552134,131.923594,149.256621,124.220027,162.737864,64.517378,98.220486,63.554432,34.666054,0,0,0,0
